State,Year,Quarter,Transaction_count,Transaction_amount,Region
Kerala,2022,2,5799455,10109273068.997639,Southern Region
Kerala,2022,2,5415196,8864093942.922422,Southern Region
Kerala,2022,2,4998295,8233196635.528811,Southern Region
Kerala,2022,2,4440370,7095672952.24407,Southern Region
Kerala,2022,2,4151240,6503782725.4786625,Southern Region
Kerala,2022,3,35009862,41683362156.46341,Southern Region
Kerala,2022,3,11886964,16637313650.76266,Southern Region
Kerala,2022,3,11727280,15435401577.94378,Southern Region
Kerala,2022,3,10298519,13830874892.02669,Southern Region
Kerala,2022,3,9037575,12908229884.95026,Southern Region
Kerala,2022,3,7100622,10992059341.72055,Southern Region
Kerala,2022,3,6174837,9220755480.574833,Southern Region
Kerala,2022,3,5918541,8495120284.447548,Southern Region
Kerala,2022,3,5705022,7973274496.748119,Southern Region
Kerala,2022,3,5631041,8674487770.197609,Southern Region
Kerala,2022,4,39069167,44933855503.73201,Southern Region
Kerala,2022,4,12802574,16539944197.055,Southern Region
Kerala,2022,4,12667960,16133583076.64355,Southern Region
Kerala,2022,4,12176949,16386992625.195723,Southern Region
Kerala,2022,4,11205522,14187898844.87042,Southern Region
Kerala,2022,4,7022669,10513248742.581388,Southern Region
Kerala,2022,4,6558445,9566627508.647114,Southern Region
Kerala,2022,4,6551967,9198738854.99241,Southern Region
Kerala,2022,4,6407573,9291348716.042475,Southern Region
Kerala,2022,4,6094707,8414450111.973736,Southern Region
Ladakh,2018,1,4845,9101926.692070464,Northern Region
Ladakh,2018,1,1244,3430931.079044319,Northern Region
Ladakh,2018,2,10969,33164160.352877107,Northern Region
Ladakh,2018,2,4041,14170742.18486436,Northern Region
Ladakh,2018,3,18715,63917843.16930765,Northern Region
Ladakh,2018,3,6149,20173133.97553838,Northern Region
Ladakh,2018,4,26838,103879000.36170281,Northern Region
Ladakh,2018,4,8373,31643842.13093466,Northern Region
Ladakh,2019,1,36320,118531360.4461457,Northern Region
Ladakh,2019,1,9825,34328560.502981424,Northern Region
Ladakh,2019,2,53483,201775862.19993442,Northern Region
Ladakh,2019,2,15289,57479644.79749023,Northern Region
Ladakh,2019,3,78541,283288473.201348,Northern Region
Ladakh,2019,3,13855,47841053.99247417,Northern Region
Ladakh,2019,4,79404,302589608.5910406,Northern Region
Ladakh,2019,4,5302,22099751.437070873,Northern Region
Ladakh,2020,1,92250,308889816.710473,Northern Region
Ladakh,2020,1,24169,68749860.73527025,Northern Region
Ladakh,2020,2,116607,398378484.5171527,Northern Region
Ladakh,2020,2,38403,125414514.1348719,Northern Region
Ladakh,2020,3,174514,652346606.2279811,Northern Region
Ladakh,2020,3,53708,183140893.8302122,Northern Region
Ladakh,2020,4,252454,869280793.9100087,Northern Region
Ladakh,2020,4,79680,242682676.59795192,Northern Region
Ladakh,2021,1,216659,801921555.5582756,Northern Region
Ladakh,2021,1,58756,181498257.68860358,Northern Region
Ladakh,2021,2,307802,1142273759.759401,Northern Region
Ladakh,2021,2,91914,284985335.71091783,Northern Region
Ladakh,2021,3,462038,1769463336.5355482,Northern Region
Ladakh,2021,3,128949,444521407.3990404,Northern Region
Ladakh,2021,4,495230,1736886845.1005511,Northern Region
Ladakh,2021,4,134957,416648293.6797176,Northern Region
Ladakh,2022,1,500666,1653910267.066431,Northern Region
Ladakh,2022,1,129349,371130651.77577716,Northern Region
Ladakh,2022,2,888735,2898954648.724365,Northern Region
Ladakh,2022,2,229338,644363529.2719021,Northern Region
Ladakh,2022,3,946345,2958028223.6015,Northern Region
Ladakh,2022,3,244513,647171126.7724075,Northern Region
Ladakh,2022,4,850164,2346066905.1393,Northern Region
Ladakh,2022,4,233208,548410667.5396476,Northern Region
Lakshadweep,2018,1,778,1928611.1808777403,Southern Region
Lakshadweep,2018,2,2132,6187809.539400538,Southern Region
Lakshadweep,2018,3,1703,4339032.311985849,Southern Region
Lakshadweep,2018,4,1642,4463213.698222831,Southern Region
Lakshadweep,2019,1,2481,8786130.479338996,Southern Region
Lakshadweep,2019,2,2926,9242524.13698889,Southern Region
Lakshadweep,2019,3,3104,9651761.46376847,Southern Region
Lakshadweep,2019,4,3765,11269913.40492385,Southern Region
Lakshadweep,2020,1,5151,13502368.5745042,Southern Region
Lakshadweep,2020,2,7220,16942922.085944388,Southern Region
Lakshadweep,2020,3,8589,21306833.30865682,Southern Region
Lakshadweep,2020,4,11650,30111317.91708038,Southern Region
Lakshadweep,2021,1,9085,27042782.91408115,Southern Region
Lakshadweep,2021,2,11384,27383463.657951534,Southern Region
Lakshadweep,2021,3,13370,38803163.698768154,Southern Region
Lakshadweep,2021,4,15470,50998185.528381,Southern Region
Lakshadweep,2022,1,16397,54939432.65393007,Southern Region
Lakshadweep,2022,2,17569,55929601.98990567,Southern Region
Lakshadweep,2022,3,15241,47580009.61750026,Southern Region
Lakshadweep,2022,4,17147,54813873.61493625,Southern Region
Madhya_Pradesh,2018,1,1704495,1905473874.832671,Central Region
Madhya_Pradesh,2018,1,1066784,1455149304.9952679,Central Region
Madhya_Pradesh,2018,1,354555,437805408.20386726,Central Region
Madhya_Pradesh,2018,1,294739,336129604.0896717,Central Region
Madhya_Pradesh,2018,1,262578,253627459.6680538,Central Region
Madhya_Pradesh,2018,1,223180,258084907.5951738,Central Region
Madhya_Pradesh,2018,1,217079,158907811.381955,Central Region
Madhya_Pradesh,2018,1,210786,249549304.77768272,Central Region
Madhya_Pradesh,2018,1,187518,204604018.7796314,Central Region
Madhya_Pradesh,2018,1,183246,206440756.1100848,Central Region
Madhya_Pradesh,2018,2,2101870,3162583722.7483263,Central Region
Madhya_Pradesh,2018,2,1375908,2404399122.902862,Central Region
Madhya_Pradesh,2018,2,489851,768942832.0715543,Central Region
Madhya_Pradesh,2018,2,422639,584301958.9440941,Central Region
Madhya_Pradesh,2018,2,344826,478416852.58841544,Central Region
Madhya_Pradesh,2018,2,298854,492363779.3186664,Central Region
Madhya_Pradesh,2018,2,291630,463505751.4854504,Central Region
Madhya_Pradesh,2018,2,267894,314107092.1969318,Central Region
Madhya_Pradesh,2018,2,242463,270342008.7411064,Central Region
Madhya_Pradesh,2018,2,238497,351923712.9883618,Central Region
Madhya_Pradesh,2018,3,3157810,4500771533.49004,Central Region
Madhya_Pradesh,2018,3,2082530,3633508421.810125,Central Region
Madhya_Pradesh,2018,3,792217,664927054.0421132,Central Region
Madhya_Pradesh,2018,3,758026,813770551.0306486,Central Region
Madhya_Pradesh,2018,3,726317,1161920835.789859,Central Region
Madhya_Pradesh,2018,3,701227,958869249.3900479,Central Region
Madhya_Pradesh,2018,3,566062,685929451.0927081,Central Region
Madhya_Pradesh,2018,3,498756,721272323.6353651,Central Region
Madhya_Pradesh,2018,3,426854,345889819.4069794,Central Region
Madhya_Pradesh,2018,3,425936,570906796.1316426,Central Region
Madhya_Pradesh,2018,4,4226983,6249310700.9554205,Central Region
Madhya_Pradesh,2018,4,2826520,5075021922.79704,Central Region
Madhya_Pradesh,2018,4,894712,1644666010.3465352,Central Region
Madhya_Pradesh,2018,4,866243,1360238729.031309,Central Region
Madhya_Pradesh,2018,4,783146,1051788224.056621,Central Region
Madhya_Pradesh,2018,4,588836,933681137.7141751,Central Region
Madhya_Pradesh,2018,4,585638,981666410.735889,Central Region
Madhya_Pradesh,2018,4,573261,742271402.2191862,Central Region
Madhya_Pradesh,2018,4,536104,820460181.5187452,Central Region
Madhya_Pradesh,2018,4,501654,821092172.3818871,Central Region
Madhya_Pradesh,2019,1,8252290,9878412374.297678,Central Region
Madhya_Pradesh,2019,1,5731364,8462300131.378916,Central Region
Madhya_Pradesh,2019,1,1598108,1381467050.2092042,Central Region
Madhya_Pradesh,2019,1,1489827,2066194878.0751903,Central Region
Madhya_Pradesh,2019,1,1342886,2088543078.3536992,Central Region
Madhya_Pradesh,2019,1,976357,1063530759.762942,Central Region
Madhya_Pradesh,2019,1,940607,1264261226.7636352,Central Region
Madhya_Pradesh,2019,1,925998,1031788235.3211449,Central Region
Madhya_Pradesh,2019,1,911351,1084348082.083155,Central Region
Madhya_Pradesh,2019,1,866533,1138882577.754617,Central Region
Madhya_Pradesh,2019,2,12031142,17309015090.75333,Central Region
Madhya_Pradesh,2019,2,8459734,14340814113.22087,Central Region
Madhya_Pradesh,2019,2,2003659,3365108021.110371,Central Region
Madhya_Pradesh,2019,2,1264694,2419928141.075864,Central Region
Madhya_Pradesh,2019,2,1000398,1498323453.5966241,Central Region
Madhya_Pradesh,2019,2,869522,1520840061.8610392,Central Region
Madhya_Pradesh,2019,2,758405,1228020791.017765,Central Region
Madhya_Pradesh,2019,2,733352,1398321448.027144,Central Region
Madhya_Pradesh,2019,2,718741,1390495018.41335,Central Region
Madhya_Pradesh,2019,2,705805,1221413819.186645,Central Region
Madhya_Pradesh,2019,3,15339970,19449113922.05043,Central Region
Madhya_Pradesh,2019,3,11739888,17332954157.39548,Central Region
Madhya_Pradesh,2019,3,2424190,3585214328.999976,Central Region
Madhya_Pradesh,2019,3,1945426,2938882604.962947,Central Region
Madhya_Pradesh,2019,3,1287391,1861274343.618021,Central Region
Madhya_Pradesh,2019,3,1227719,1645829156.995117,Central Region
Madhya_Pradesh,2019,3,992605,1490521770.498501,Central Region
Madhya_Pradesh,2019,3,935300,1453796034.835269,Central Region
Madhya_Pradesh,2019,3,935229,1347968051.4244912,Central Region
Madhya_Pradesh,2019,3,895526,1358217450.0838819,Central Region
Madhya_Pradesh,2019,4,18062429,24303685079.877422,Central Region
Madhya_Pradesh,2019,4,15879423,23175261773.68209,Central Region
Madhya_Pradesh,2019,4,2901762,4636477563.561832,Central Region
Madhya_Pradesh,2019,4,2509157,4050254390.7232127,Central Region
Madhya_Pradesh,2019,4,1649254,2534823488.3187423,Central Region
Madhya_Pradesh,2019,4,1629869,2294177801.243717,Central Region
Madhya_Pradesh,2019,4,1251392,2061011651.782811,Central Region
Madhya_Pradesh,2019,4,1218814,1853137602.085916,Central Region
Madhya_Pradesh,2019,4,1194971,1868318600.635218,Central Region
Madhya_Pradesh,2019,4,1160674,2078184265.186203,Central Region
Madhya_Pradesh,2020,1,20249473,30491290764.19948,Central Region
Madhya_Pradesh,2020,1,18872294,26955303213.75216,Central Region
Madhya_Pradesh,2020,1,3486010,5963024021.3977585,Central Region
Madhya_Pradesh,2020,1,2793829,4742983278.610157,Central Region
Madhya_Pradesh,2020,1,1956388,2984071094.51804,Central Region
Madhya_Pradesh,2020,1,1747508,2672516076.599974,Central Region
Madhya_Pradesh,2020,1,1550995,2660677487.5778337,Central Region
Madhya_Pradesh,2020,1,1550696,2464387871.393967,Central Region
Madhya_Pradesh,2020,1,1500274,2336164021.151242,Central Region
Madhya_Pradesh,2020,1,1358528,2622020903.592218,Central Region
Madhya_Pradesh,2020,2,14074026,27679446324.45678,Central Region
Madhya_Pradesh,2020,2,13320426,28685653051.731613,Central Region
Madhya_Pradesh,2020,2,2624767,4775816368.953523,Central Region
Madhya_Pradesh,2020,2,2318052,4127023650.0580325,Central Region
Madhya_Pradesh,2020,2,2060273,3502234253.762901,Central Region
Madhya_Pradesh,2020,2,2007098,3502556848.342663,Central Region
Madhya_Pradesh,2020,2,1950309,3543387312.882436,Central Region
Madhya_Pradesh,2020,2,1913320,3316587068.990117,Central Region
Madhya_Pradesh,2020,2,1877915,3929625254.51086,Central Region
Madhya_Pradesh,2020,2,1792207,2906918483.5859733,Central Region
Madhya_Pradesh,2020,3,29560361,57525605025.51221,Central Region
Madhya_Pradesh,2020,3,17544816,31851463020.7612,Central Region
Madhya_Pradesh,2020,3,3978884,7817520356.400029,Central Region
Madhya_Pradesh,2020,3,3568035,6733555697.65695,Central Region
Madhya_Pradesh,2020,3,2921971,5297389626.97533,Central Region
Madhya_Pradesh,2020,3,2527639,4260243322.862532,Central Region
Madhya_Pradesh,2020,3,2512141,4197137117.0135603,Central Region
Madhya_Pradesh,2020,3,2498225,4394184455.067969,Central Region
Madhya_Pradesh,2020,3,2113701,3726188140.640314,Central Region
Madhya_Pradesh,2020,3,2086383,3959365505.51191,Central Region
Madhya_Pradesh,2020,4,38492334,67905952477.88091,Central Region
Madhya_Pradesh,2020,4,25715586,42359214660.83629,Central Region
Madhya_Pradesh,2020,4,6115831,12129267094.94929,Central Region
Madhya_Pradesh,2020,4,5245511,9769636688.245636,Central Region
Madhya_Pradesh,2020,4,4280284,7849328204.967745,Central Region
Madhya_Pradesh,2020,4,3833814,6450900581.257767,Central Region
Madhya_Pradesh,2020,4,3659099,6453013619.067839,Central Region
Madhya_Pradesh,2020,4,3633263,6071266571.198606,Central Region
Madhya_Pradesh,2020,4,3170211,5890642613.695305,Central Region
Madhya_Pradesh,2020,4,3045335,6440539078.097477,Central Region
Madhya_Pradesh,2021,1,67309234,101725720745.4144,Central Region
Madhya_Pradesh,2021,1,37457244,53867415617.00962,Central Region
Madhya_Pradesh,2021,1,7162483,13365571399.68047,Central Region
Madhya_Pradesh,2021,1,6508756,11341470367.9353,Central Region
Madhya_Pradesh,2021,1,4926814,8661804508.825623,Central Region
Madhya_Pradesh,2021,1,4368739,7366487165.421755,Central Region
Madhya_Pradesh,2021,1,3992803,6833124438.36656,Central Region
Madhya_Pradesh,2021,1,3804912,6207673600.695252,Central Region
Madhya_Pradesh,2021,1,3281453,6171721022.75809,Central Region
Madhya_Pradesh,2021,1,3149917,5653447301.758538,Central Region
Madhya_Pradesh,2021,2,74643630,127038866031.39792,Central Region
Madhya_Pradesh,2021,2,34159162,59026805792.65047,Central Region
Madhya_Pradesh,2021,2,7475892,15466583871.36842,Central Region
Madhya_Pradesh,2021,2,6808088,12879587251.083899,Central Region
Madhya_Pradesh,2021,2,5029916,9012726646.390884,Central Region
Madhya_Pradesh,2021,2,4879699,9676724764.226078,Central Region
Madhya_Pradesh,2021,2,4430778,8482648817.275978,Central Region
Madhya_Pradesh,2021,2,4199604,7779826903.455323,Central Region
Madhya_Pradesh,2021,2,3787673,7484666557.941613,Central Region
Madhya_Pradesh,2021,2,3692722,8211449728.951237,Central Region
Madhya_Pradesh,2021,3,103403998,146735124186.2163,Central Region
Madhya_Pradesh,2021,3,55970712,81712956761.21716,Central Region
Madhya_Pradesh,2021,3,10677148,19237891487.13366,Central Region
Madhya_Pradesh,2021,3,9691966,16293034528.47473,Central Region
Madhya_Pradesh,2021,3,7652620,13233697399.24493,Central Region
Madhya_Pradesh,2021,3,7010257,11371461567.62453,Central Region
Madhya_Pradesh,2021,3,6092595,9986506658.490002,Central Region
Madhya_Pradesh,2021,3,5466240,8629273157.345976,Central Region
Madhya_Pradesh,2021,3,5106996,8670292561.634789,Central Region
Madhya_Pradesh,2021,3,4691027,8366148265.5034,Central Region
Madhya_Pradesh,2021,4,134176541,190196223229.1758,Central Region
Madhya_Pradesh,2021,4,73486993,107685836352.748,Central Region
Madhya_Pradesh,2021,4,13721879,25012279408.26774,Central Region
Madhya_Pradesh,2021,4,12476449,20920967750.04842,Central Region
Madhya_Pradesh,2021,4,9436286,16998154949.07095,Central Region
Madhya_Pradesh,2021,4,8770665,14454487270.11535,Central Region
Madhya_Pradesh,2021,4,7659615,13007477185.67583,Central Region
Madhya_Pradesh,2021,4,6733399,10809509304.104809,Central Region
Madhya_Pradesh,2021,4,6522234,11185696130.66646,Central Region
Madhya_Pradesh,2021,4,6195961,12315058116.40924,Central Region
Madhya_Pradesh,2022,1,159892411,221096758835.2795,Central Region
Madhya_Pradesh,2022,1,82698834,117708333766.98831,Central Region
Madhya_Pradesh,2022,1,15549106,27692015434.85801,Central Region
Madhya_Pradesh,2022,1,14198131,23727705882.80347,Central Region
Madhya_Pradesh,2022,1,11174270,19317822240.980053,Central Region
Madhya_Pradesh,2022,1,10117283,16593117838.03894,Central Region
Madhya_Pradesh,2022,1,8873232,14573666819.38713,Central Region
Madhya_Pradesh,2022,1,7782311,12240349684.93433,Central Region
Madhya_Pradesh,2022,1,7709009,12667985167.90129,Central Region
Madhya_Pradesh,2022,1,7000254,11999611899.06628,Central Region
Madhya_Pradesh,2022,2,185588829,255910395858.5839,Central Region
Madhya_Pradesh,2022,2,94002709,130634964642.7942,Central Region
Madhya_Pradesh,2022,2,18027874,32093579424.10843,Central Region
Madhya_Pradesh,2022,2,16889784,27629576719.43084,Central Region
Madhya_Pradesh,2022,2,12860422,22270090166.47255,Central Region
Madhya_Pradesh,2022,2,11567048,18840900182.77164,Central Region
Madhya_Pradesh,2022,2,9969749,16816037627.77309,Central Region
Madhya_Pradesh,2022,2,8962440,14596356954.002361,Central Region
Madhya_Pradesh,2022,2,8725327,14417789308.970541,Central Region
Madhya_Pradesh,2022,2,8417985,16928268530.61932,Central Region
Madhya_Pradesh,2022,3,169367916,236429180484.7117,Central Region
Madhya_Pradesh,2022,3,156507125,194323899841.677,Central Region
Madhya_Pradesh,2022,3,140075797,181342408308.1145,Central Region
Madhya_Pradesh,2022,3,19510123,31696730031.83982,Central Region
Madhya_Pradesh,2022,3,17564654,26204520330.92041,Central Region
Madhya_Pradesh,2022,3,14059587,21942517753.50229,Central Region
Madhya_Pradesh,2022,3,12392412,18195974455.547993,Central Region
Madhya_Pradesh,2022,3,10823857,16145007712.63208,Central Region
Madhya_Pradesh,2022,3,8837903,14504856959.73714,Central Region
Madhya_Pradesh,2022,3,8802203,12815375203.38774,Central Region
Madhya_Pradesh,2022,4,245710341,350638062974.8574,Central Region
Madhya_Pradesh,2022,4,190199488,243653886996.0198,Central Region
Madhya_Pradesh,2022,4,158576063,210881632372.9756,Central Region
Madhya_Pradesh,2022,4,21340912,35102831658.15674,Central Region
Madhya_Pradesh,2022,4,17383664,26637455898.07908,Central Region
Madhya_Pradesh,2022,4,16707523,27113247453.133522,Central Region
Madhya_Pradesh,2022,4,13287245,20206456864.59485,Central Region
Madhya_Pradesh,2022,4,11710945,18499556126.900192,Central Region
Madhya_Pradesh,2022,4,10700938,14780956554.066229,Central Region
Madhya_Pradesh,2022,4,9898698,16813110581.03415,Central Region
Maharashtra,2018,1,3842929,5378982326.835919,Western Region
Maharashtra,2018,1,2671029,3923116793.952079,Western Region
Maharashtra,2018,1,1444587,2385242801.2881722,Western Region
Maharashtra,2018,1,1243518,1995816824.6734962,Western Region
Maharashtra,2018,1,669259,874435847.1021329,Western Region
Maharashtra,2018,1,620430,680361961.5537964,Western Region
Maharashtra,2018,1,592456,781981176.1740795,Western Region
Maharashtra,2018,1,451438,535791949.03747743,Western Region
Maharashtra,2018,1,438972,522540233.7072377,Western Region
Maharashtra,2018,1,351519,354723905.3719445,Western Region
Maharashtra,2018,2,5162876,8513428062.925207,Western Region
Maharashtra,2018,2,3277612,6048515205.760132,Western Region
Maharashtra,2018,2,2055232,3877425976.6560874,Western Region
Maharashtra,2018,2,1773084,3339349832.40853,Western Region
Maharashtra,2018,2,956098,1502940957.1430001,Western Region
Maharashtra,2018,2,792349,1325086381.042186,Western Region
Maharashtra,2018,2,789032,1121247393.169981,Western Region
Maharashtra,2018,2,657732,1017429009.058083,Western Region
Maharashtra,2018,2,616058,960786263.1601061,Western Region
Maharashtra,2018,2,469802,849899520.0504556,Western Region
Maharashtra,2018,3,7890491,12601613622.467588,Western Region
Maharashtra,2018,3,4090811,7438893352.297362,Western Region
Maharashtra,2018,3,3049903,5567618775.346842,Western Region
Maharashtra,2018,3,2611297,4941785822.789892,Western Region
Maharashtra,2018,3,1321016,2243065273.93786,Western Region
Maharashtra,2018,3,1215989,2003870351.0067468,Western Region
Maharashtra,2018,3,1171650,1755607884.692854,Western Region
Maharashtra,2018,3,957281,1548416428.529177,Western Region
Maharashtra,2018,3,842685,1476318516.922584,Western Region
Maharashtra,2018,3,717318,1362324762.607526,Western Region
Maharashtra,2018,4,11075153,18048884123.019882,Western Region
Maharashtra,2018,4,6060284,11506143747.453331,Western Region
Maharashtra,2018,4,4635750,8268990734.490216,Western Region
Maharashtra,2018,4,4198385,7592415202.123445,Western Region
Maharashtra,2018,4,1884842,3079870457.7353888,Western Region
Maharashtra,2018,4,1881354,3510737505.193613,Western Region
Maharashtra,2018,4,1685901,2758523355.9782863,Western Region
Maharashtra,2018,4,1266285,2368140884.730024,Western Region
Maharashtra,2018,4,1226980,2363347728.3655553,Western Region
Maharashtra,2018,4,1088141,1842460037.448203,Western Region
Maharashtra,2019,1,23360634,32233517413.82531,Western Region
Maharashtra,2019,1,8672352,14116666928.15125,Western Region
Maharashtra,2019,1,6743762,10706972932.399761,Western Region
Maharashtra,2019,1,6590587,10262365751.639559,Western Region
Maharashtra,2019,1,3417783,4445200035.812227,Western Region
Maharashtra,2019,1,2967544,4544409151.206467,Western Region
Maharashtra,2019,1,2792378,3834151759.410431,Western Region
Maharashtra,2019,1,1729326,2957722310.179949,Western Region
Maharashtra,2019,1,1719894,2564696463.0101647,Western Region
Maharashtra,2019,1,1711532,2915291684.236338,Western Region
Maharashtra,2019,2,44795652,58398808592.1738,Western Region
Maharashtra,2019,2,9050682,16756255698.40609,Western Region
Maharashtra,2019,2,7530876,12313829091.413012,Western Region
Maharashtra,2019,2,7064507,11847987142.69659,Western Region
Maharashtra,2019,2,4188658,6025414879.616595,Western Region
Maharashtra,2019,2,3923883,5791332953.556849,Western Region
Maharashtra,2019,2,3396197,4796542321.512946,Western Region
Maharashtra,2019,2,1820589,3474067537.180213,Western Region
Maharashtra,2019,2,1818926,3167985278.4983788,Western Region
Maharashtra,2019,2,1790440,3545962730.7542024,Western Region
Maharashtra,2019,3,67093416,78128868958.39702,Western Region
Maharashtra,2019,3,11231012,16108408586.91915,Western Region
Maharashtra,2019,3,10401047,19947302478.27293,Western Region
Maharashtra,2019,3,10319061,15257508401.083761,Western Region
Maharashtra,2019,3,7028066,8460253081.1261015,Western Region
Maharashtra,2019,3,6165553,7727440587.360599,Western Region
Maharashtra,2019,3,5823390,6977918217.050415,Western Region
Maharashtra,2019,3,2841225,4598818500.230581,Western Region
Maharashtra,2019,3,2826165,4766032718.090915,Western Region
Maharashtra,2019,3,2748252,4158566617.378741,Western Region
Maharashtra,2019,4,91666565,103270644868.1607,Western Region
Maharashtra,2019,4,14329105,29174555412.50236,Western Region
Maharashtra,2019,4,13830713,20280076921.035423,Western Region
Maharashtra,2019,4,12837253,20156220719.15754,Western Region
Maharashtra,2019,4,10054198,12613474576.887432,Western Region
Maharashtra,2019,4,8223885,10735621488.95106,Western Region
Maharashtra,2019,4,8161133,10014948231.036001,Western Region
Maharashtra,2019,4,4236391,7088367322.635469,Western Region
Maharashtra,2019,4,3759589,6462184396.413737,Western Region
Maharashtra,2019,4,3562595,5355626917.650449,Western Region
Maharashtra,2020,1,107497963,119146177775.3236,Western Region
Maharashtra,2020,1,23598054,40462122569.647896,Western Region
Maharashtra,2020,1,15699451,22551048276.3074,Western Region
Maharashtra,2020,1,12019521,15505749977.36724,Western Region
Maharashtra,2020,1,10765004,15125508374.006691,Western Region
Maharashtra,2020,1,9438690,11942430956.817461,Western Region
Maharashtra,2020,1,5518308,9057699649.519627,Western Region
Maharashtra,2020,1,4939298,8556069047.344245,Western Region
Maharashtra,2020,1,4716907,8325816941.590816,Western Region
Maharashtra,2020,1,4244606,6091061427.355885,Western Region
Maharashtra,2020,2,58840981,94890914730.75931,Western Region
Maharashtra,2020,2,14673823,26603760478.45081,Western Region
Maharashtra,2020,2,12230364,18163626280.670612,Western Region
Maharashtra,2020,2,11893531,17207891612.65169,Western Region
Maharashtra,2020,2,8581175,13518590358.37892,Western Region
Maharashtra,2020,2,7820545,11549930061.99623,Western Region
Maharashtra,2020,2,6617740,11240715303.18826,Western Region
Maharashtra,2020,2,6271738,11057370637.17813,Western Region
Maharashtra,2020,2,4237438,5239353069.683626,Western Region
Maharashtra,2020,2,4056198,5669347658.182283,Western Region
Maharashtra,2020,3,101472134,154366363808.0403,Western Region
Maharashtra,2020,3,20687558,38421032377.84479,Western Region
Maharashtra,2020,3,17587671,26675908700.898182,Western Region
Maharashtra,2020,3,16568232,26708998225.0977,Western Region
Maharashtra,2020,3,12231686,19033463159.35468,Western Region
Maharashtra,2020,3,11746960,18854510864.94963,Western Region
Maharashtra,2020,3,8883332,16593214276.595512,Western Region
Maharashtra,2020,3,8375851,16121372736.65299,Western Region
Maharashtra,2020,3,5427408,8380993717.388746,Western Region
Maharashtra,2020,3,5046305,7298216466.360156,Western Region
Maharashtra,2020,4,142350762,182511549425.14313,Western Region
Maharashtra,2020,4,31947471,52567087497.07484,Western Region
Maharashtra,2020,4,30073494,43911916102.087776,Western Region
Maharashtra,2020,4,25886584,38876096829.7729,Western Region
Maharashtra,2020,4,19001745,27681773653.44072,Western Region
Maharashtra,2020,4,17881031,27734234062.408062,Western Region
Maharashtra,2020,4,13929256,25560818870.6825,Western Region
Maharashtra,2020,4,12746918,24047679847.907963,Western Region
Maharashtra,2020,4,9634903,13939207766.94572,Western Region
Maharashtra,2020,4,8070045,11789420098.043331,Western Region
Maharashtra,2021,1,208930588,253623629237.6579,Western Region
Maharashtra,2021,1,49079788,75911506798.24135,Western Region
Maharashtra,2021,1,33503449,48840960311.87904,Western Region
Maharashtra,2021,1,27235543,41832846588.20086,Western Region
Maharashtra,2021,1,20324679,29945191784.134212,Western Region
Maharashtra,2021,1,20132732,31261594334.217762,Western Region
Maharashtra,2021,1,16119131,32164445523.2091,Western Region
Maharashtra,2021,1,14942900,27709537707.31411,Western Region
Maharashtra,2021,1,13720797,26445846333.975227,Western Region
Maharashtra,2021,1,10673549,15596964081.619112,Western Region
Maharashtra,2021,2,218732925,298657497266.993,Western Region
Maharashtra,2021,2,51172626,79709409341.93016,Western Region
Maharashtra,2021,2,34695330,51834001818.133484,Western Region
Maharashtra,2021,2,28391827,47825836433.598206,Western Region
Maharashtra,2021,2,27190170,55251595071.35002,Western Region
Maharashtra,2021,2,23744887,36191383377.4905,Western Region
Maharashtra,2021,2,22506189,36690120293.721405,Western Region
Maharashtra,2021,2,16869500,32660327252.892723,Western Region
Maharashtra,2021,2,16828619,33876247851.21455,Western Region
Maharashtra,2021,2,11509927,16915509520.36308,Western Region
Maharashtra,2021,3,303322956,372243656247.4718,Western Region
Maharashtra,2021,3,67846531,100494598469.0651,Western Region
Maharashtra,2021,3,47716080,89156949627.79579,Western Region
Maharashtra,2021,3,46296081,66370065441.36949,Western Region
Maharashtra,2021,3,39927545,60198709473.80904,Western Region
Maharashtra,2021,3,32667108,45343695947.53139,Western Region
Maharashtra,2021,3,29998841,44274024437.65408,Western Region
Maharashtra,2021,3,23270731,41445914645.10295,Western Region
Maharashtra,2021,3,22642205,41800216299.60483,Western Region
Maharashtra,2021,3,15666356,21716387176.67746,Western Region
Maharashtra,2021,4,371337618,454584743765.0555,Western Region
Maharashtra,2021,4,92733033,134616103622.6073,Western Region
Maharashtra,2021,4,58731186,82756618879.3905,Western Region
Maharashtra,2021,4,58312102,108918964843.6331,Western Region
Maharashtra,2021,4,50753398,77325087055.88705,Western Region
Maharashtra,2021,4,42089766,58225600205.24055,Western Region
Maharashtra,2021,4,37294016,55504861303.138176,Western Region
Maharashtra,2021,4,30809337,53652623922.42543,Western Region
Maharashtra,2021,4,29893044,53557566277.62863,Western Region
Maharashtra,2021,4,19999796,27241010089.090332,Western Region
Maharashtra,2022,1,424149132,508475101454.5797,Western Region
Maharashtra,2022,1,104595313,148080835860.6061,Western Region
Maharashtra,2022,1,73700274,136398563399.82822,Western Region
Maharashtra,2022,1,66420329,91604299445.99771,Western Region
Maharashtra,2022,1,59914404,89903593917.99501,Western Region
Maharashtra,2022,1,48288544,66140008400.38046,Western Region
Maharashtra,2022,1,43072958,63065806665.247505,Western Region
Maharashtra,2022,1,35927347,61917805949.94818,Western Region
Maharashtra,2022,1,35130037,62436627060.52482,Western Region
Maharashtra,2022,1,22836136,30642123149.62334,Western Region
Maharashtra,2022,2,520321567,620747087392.5974,Western Region
