State,Year,Quarter,Registered_users,Region
Madhya_Pradesh,2018,1,73336,Central Region
Madhya_Pradesh,2018,1,72857,Central Region
Madhya_Pradesh,2018,1,65005,Central Region
Madhya_Pradesh,2018,1,63440,Central Region
Madhya_Pradesh,2018,1,62902,Central Region
Madhya_Pradesh,2018,2,479904,Central Region
Madhya_Pradesh,2018,2,398498,Central Region
Madhya_Pradesh,2018,2,193605,Central Region
Madhya_Pradesh,2018,2,155624,Central Region
Madhya_Pradesh,2018,2,113216,Central Region
Madhya_Pradesh,2018,2,100661,Central Region
Madhya_Pradesh,2018,2,100623,Central Region
Madhya_Pradesh,2018,2,87704,Central Region
Madhya_Pradesh,2018,2,86280,Central Region
Madhya_Pradesh,2018,2,84342,Central Region
Madhya_Pradesh,2018,3,585621,Central Region
Madhya_Pradesh,2018,3,474192,Central Region
Madhya_Pradesh,2018,3,236305,Central Region
Madhya_Pradesh,2018,3,193535,Central Region
Madhya_Pradesh,2018,3,143770,Central Region
Madhya_Pradesh,2018,3,128283,Central Region
Madhya_Pradesh,2018,3,125803,Central Region
Madhya_Pradesh,2018,3,110726,Central Region
Madhya_Pradesh,2018,3,109266,Central Region
Madhya_Pradesh,2018,3,105774,Central Region
Madhya_Pradesh,2018,4,712479,Central Region
Madhya_Pradesh,2018,4,571518,Central Region
Madhya_Pradesh,2018,4,284894,Central Region
Madhya_Pradesh,2018,4,248495,Central Region
Madhya_Pradesh,2018,4,177894,Central Region
Madhya_Pradesh,2018,4,162788,Central Region
Madhya_Pradesh,2018,4,160024,Central Region
Madhya_Pradesh,2018,4,139301,Central Region
Madhya_Pradesh,2018,4,137501,Central Region
Madhya_Pradesh,2018,4,133865,Central Region
Madhya_Pradesh,2019,1,844465,Central Region
Madhya_Pradesh,2019,1,670417,Central Region
Madhya_Pradesh,2019,1,331504,Central Region
Madhya_Pradesh,2019,1,295042,Central Region
Madhya_Pradesh,2019,1,214818,Central Region
Madhya_Pradesh,2019,1,194467,Central Region
Madhya_Pradesh,2019,1,188803,Central Region
Madhya_Pradesh,2019,1,168633,Central Region
Madhya_Pradesh,2019,1,166663,Central Region
Madhya_Pradesh,2019,1,160954,Central Region
Madhya_Pradesh,2019,2,955207,Central Region
Madhya_Pradesh,2019,2,756839,Central Region
Madhya_Pradesh,2019,2,373367,Central Region
Madhya_Pradesh,2019,2,336963,Central Region
Madhya_Pradesh,2019,2,247033,Central Region
Madhya_Pradesh,2019,2,219328,Central Region
Madhya_Pradesh,2019,2,211420,Central Region
Madhya_Pradesh,2019,2,192226,Central Region
Madhya_Pradesh,2019,2,190659,Central Region
Madhya_Pradesh,2019,2,182176,Central Region
Madhya_Pradesh,2019,3,1071598,Central Region
Madhya_Pradesh,2019,3,846170,Central Region
Madhya_Pradesh,2019,3,417846,Central Region
Madhya_Pradesh,2019,3,380209,Central Region
Madhya_Pradesh,2019,3,280589,Central Region
Madhya_Pradesh,2019,3,243729,Central Region
Madhya_Pradesh,2019,3,232367,Central Region
Madhya_Pradesh,2019,3,214945,Central Region
Madhya_Pradesh,2019,3,214712,Central Region
Madhya_Pradesh,2019,3,203019,Central Region
Madhya_Pradesh,2019,4,1181500,Central Region
Madhya_Pradesh,2019,4,926576,Central Region
Madhya_Pradesh,2019,4,461960,Central Region
Madhya_Pradesh,2019,4,422786,Central Region
Madhya_Pradesh,2019,4,314250,Central Region
Madhya_Pradesh,2019,4,272650,Central Region
Madhya_Pradesh,2019,4,260351,Central Region
Madhya_Pradesh,2019,4,242108,Central Region
Madhya_Pradesh,2019,4,240962,Central Region
Madhya_Pradesh,2019,4,228680,Central Region
Madhya_Pradesh,2020,1,1287857,Central Region
Madhya_Pradesh,2020,1,1003288,Central Region
Madhya_Pradesh,2020,1,506221,Central Region
Madhya_Pradesh,2020,1,462069,Central Region
Madhya_Pradesh,2020,1,349476,Central Region
Madhya_Pradesh,2020,1,299753,Central Region
Madhya_Pradesh,2020,1,285832,Central Region
Madhya_Pradesh,2020,1,270891,Central Region
Madhya_Pradesh,2020,1,268008,Central Region
Madhya_Pradesh,2020,1,253988,Central Region
Madhya_Pradesh,2020,2,1410157,Central Region
Madhya_Pradesh,2020,2,1080094,Central Region
Madhya_Pradesh,2020,2,554377,Central Region
Madhya_Pradesh,2020,2,507707,Central Region
Madhya_Pradesh,2020,2,395028,Central Region
Madhya_Pradesh,2020,2,333878,Central Region
Madhya_Pradesh,2020,2,313486,Central Region
Madhya_Pradesh,2020,2,310389,Central Region
Madhya_Pradesh,2020,2,302791,Central Region
Madhya_Pradesh,2020,2,281414,Central Region
Madhya_Pradesh,2020,3,1524036,Central Region
Madhya_Pradesh,2020,3,1162000,Central Region
Madhya_Pradesh,2020,3,603096,Central Region
Madhya_Pradesh,2020,3,555235,Central Region
Madhya_Pradesh,2020,3,436068,Central Region
Madhya_Pradesh,2020,3,368745,Central Region
Madhya_Pradesh,2020,3,346394,Central Region
Madhya_Pradesh,2020,3,343897,Central Region
Madhya_Pradesh,2020,3,336306,Central Region
Madhya_Pradesh,2020,3,311884,Central Region
Madhya_Pradesh,2020,4,1645564,Central Region
Madhya_Pradesh,2020,4,1249343,Central Region
Madhya_Pradesh,2020,4,652985,Central Region
Madhya_Pradesh,2020,4,604034,Central Region
Madhya_Pradesh,2020,4,475637,Central Region
Madhya_Pradesh,2020,4,402006,Central Region
Madhya_Pradesh,2020,4,382523,Central Region
Madhya_Pradesh,2020,4,374099,Central Region
Madhya_Pradesh,2020,4,370027,Central Region
Madhya_Pradesh,2020,4,340632,Central Region
Madhya_Pradesh,2021,1,1769869,Central Region
Madhya_Pradesh,2021,1,1340741,Central Region
Madhya_Pradesh,2021,1,703232,Central Region
Madhya_Pradesh,2021,1,650087,Central Region
Madhya_Pradesh,2021,1,513868,Central Region
Madhya_Pradesh,2021,1,432938,Central Region
Madhya_Pradesh,2021,1,415117,Central Region
Madhya_Pradesh,2021,1,403013,Central Region
Madhya_Pradesh,2021,1,399276,Central Region
Madhya_Pradesh,2021,1,368299,Central Region
Madhya_Pradesh,2021,2,1892259,Central Region
Madhya_Pradesh,2021,2,1431127,Central Region
Madhya_Pradesh,2021,2,753172,Central Region
Madhya_Pradesh,2021,2,695130,Central Region
Madhya_Pradesh,2021,2,552204,Central Region
Madhya_Pradesh,2021,2,464791,Central Region
Madhya_Pradesh,2021,2,447074,Central Region
Madhya_Pradesh,2021,2,432682,Central Region
Madhya_Pradesh,2021,2,428800,Central Region
Madhya_Pradesh,2021,2,395440,Central Region
Madhya_Pradesh,2021,3,2028266,Central Region
Madhya_Pradesh,2021,3,1531544,Central Region
Madhya_Pradesh,2021,3,809887,Central Region
Madhya_Pradesh,2021,3,745631,Central Region
Madhya_Pradesh,2021,3,596195,Central Region
Madhya_Pradesh,2021,3,501819,Central Region
Madhya_Pradesh,2021,3,483901,Central Region
Madhya_Pradesh,2021,3,466895,Central Region
Madhya_Pradesh,2021,3,462834,Central Region
Madhya_Pradesh,2021,3,426929,Central Region
Madhya_Pradesh,2021,4,2164101,Central Region
Madhya_Pradesh,2021,4,1633266,Central Region
Madhya_Pradesh,2021,4,866561,Central Region
Madhya_Pradesh,2021,4,796148,Central Region
Madhya_Pradesh,2021,4,639197,Central Region
Madhya_Pradesh,2021,4,538447,Central Region
Madhya_Pradesh,2021,4,519970,Central Region
Madhya_Pradesh,2021,4,500513,Central Region
Madhya_Pradesh,2021,4,495990,Central Region
Madhya_Pradesh,2021,4,457858,Central Region
Madhya_Pradesh,2022,1,2291709,Central Region
Madhya_Pradesh,2022,1,1729248,Central Region
Madhya_Pradesh,2022,1,919789,Central Region
Madhya_Pradesh,2022,1,844191,Central Region
Madhya_Pradesh,2022,1,680599,Central Region
Madhya_Pradesh,2022,1,573791,Central Region
Madhya_Pradesh,2022,1,554545,Central Region
Madhya_Pradesh,2022,1,533627,Central Region
Madhya_Pradesh,2022,1,528140,Central Region
Madhya_Pradesh,2022,1,488378,Central Region
Madhya_Pradesh,2022,2,2412576,Central Region
Madhya_Pradesh,2022,2,1820625,Central Region
Madhya_Pradesh,2022,2,970340,Central Region
Madhya_Pradesh,2022,2,889518,Central Region
Madhya_Pradesh,2022,2,719339,Central Region
Madhya_Pradesh,2022,2,605733,Central Region
Madhya_Pradesh,2022,2,586670,Central Region
Madhya_Pradesh,2022,2,564327,Central Region
Madhya_Pradesh,2022,2,557958,Central Region
Madhya_Pradesh,2022,2,516107,Central Region
Madhya_Pradesh,2022,3,2537328,Central Region
Madhya_Pradesh,2022,3,1915532,Central Region
Madhya_Pradesh,2022,3,1022539,Central Region
Madhya_Pradesh,2022,3,935649,Central Region
Madhya_Pradesh,2022,3,758373,Central Region
Madhya_Pradesh,2022,3,638100,Central Region
Madhya_Pradesh,2022,3,618777,Central Region
Madhya_Pradesh,2022,3,594588,Central Region
Madhya_Pradesh,2022,3,587412,Central Region
Madhya_Pradesh,2022,3,544011,Central Region
Madhya_Pradesh,2022,4,2660518,Central Region
Madhya_Pradesh,2022,4,2009655,Central Region
Madhya_Pradesh,2022,4,1073648,Central Region
Madhya_Pradesh,2022,4,980428,Central Region
Madhya_Pradesh,2022,4,794711,Central Region
Madhya_Pradesh,2022,4,667526,Central Region
Madhya_Pradesh,2022,4,648535,Central Region
Madhya_Pradesh,2022,4,622122,Central Region
Madhya_Pradesh,2022,4,613456,Central Region
Madhya_Pradesh,2022,4,569320,Central Region
Maharashtra,2018,1,1211643,Western Region
Maharashtra,2018,1,719300,Western Region
Maharashtra,2018,1,631864,Western Region
Maharashtra,2018,1,321402,Western Region
Maharashtra,2018,1,280007,Western Region
Maharashtra,2018,1,266324,Western Region
Maharashtra,2018,1,233538,Western Region
Maharashtra,2018,1,197473,Western Region
Maharashtra,2018,1,190033,Western Region
Maharashtra,2018,1,173015,Western Region
Maharashtra,2018,2,1592293,Western Region
Maharashtra,2018,2,957633,Western Region
Maharashtra,2018,2,861292,Western Region
Maharashtra,2018,2,436668,Western Region
Maharashtra,2018,2,380425,Western Region
Maharashtra,2018,2,347838,Western Region
Maharashtra,2018,2,319588,Western Region
Maharashtra,2018,2,268520,Western Region
Maharashtra,2018,2,259084,Western Region
Maharashtra,2018,2,239053,Western Region
Maharashtra,2018,3,1974138,Western Region
Maharashtra,2018,3,1218632,Western Region
Maharashtra,2018,3,1104206,Western Region
Maharashtra,2018,3,552556,Western Region
Maharashtra,2018,3,487280,Western Region
Maharashtra,2018,3,428394,Western Region
Maharashtra,2018,3,410878,Western Region
Maharashtra,2018,3,344804,Western Region
Maharashtra,2018,3,331428,Western Region
Maharashtra,2018,3,312322,Western Region
Maharashtra,2018,4,2498852,Western Region
Maharashtra,2018,4,1578487,Western Region
Maharashtra,2018,4,1473811,Western Region
Maharashtra,2018,4,698343,Western Region
Maharashtra,2018,4,627317,Western Region
Maharashtra,2018,4,543353,Western Region
Maharashtra,2018,4,534477,Western Region
Maharashtra,2018,4,439246,Western Region
Maharashtra,2018,4,419060,Western Region
Maharashtra,2018,4,414825,Western Region
Maharashtra,2019,1,3038402,Western Region
Maharashtra,2019,1,1901210,Western Region
Maharashtra,2019,1,1834051,Western Region
Maharashtra,2019,1,853648,Western Region
Maharashtra,2019,1,765612,Western Region
Maharashtra,2019,1,670094,Western Region
Maharashtra,2019,1,644687,Western Region
Maharashtra,2019,1,532651,Western Region
Maharashtra,2019,1,521918,Western Region
Maharashtra,2019,1,509108,Western Region
Maharashtra,2019,2,3514081,Western Region
Maharashtra,2019,2,2151657,Western Region
Maharashtra,2019,2,2118406,Western Region
Maharashtra,2019,2,995687,Western Region
Maharashtra,2019,2,887042,Western Region
Maharashtra,2019,2,785480,Western Region
Maharashtra,2019,2,736863,Western Region
Maharashtra,2019,2,614812,Western Region
Maharashtra,2019,2,608184,Western Region
Maharashtra,2019,2,594675,Western Region
Maharashtra,2019,3,4004991,Western Region
Maharashtra,2019,3,2407754,Western Region
Maharashtra,2019,3,2396815,Western Region
Maharashtra,2019,3,1155897,Western Region
Maharashtra,2019,3,1015333,Western Region
Maharashtra,2019,3,889541,Western Region
Maharashtra,2019,3,841802,Western Region
Maharashtra,2019,3,705492,Western Region
Maharashtra,2019,3,691229,Western Region
Maharashtra,2019,3,679155,Western Region
Maharashtra,2019,4,4416899,Western Region
Maharashtra,2019,4,2638051,Western Region
Maharashtra,2019,4,2630360,Western Region
Maharashtra,2019,4,1304611,Western Region
Maharashtra,2019,4,1134480,Western Region
Maharashtra,2019,4,973018,Western Region
Maharashtra,2019,4,947081,Western Region
Maharashtra,2019,4,805271,Western Region
Maharashtra,2019,4,767925,Western Region
Maharashtra,2019,4,754910,Western Region
Maharashtra,2020,1,4802397,Western Region
Maharashtra,2020,1,2878073,Western Region
Maharashtra,2020,1,2843378,Western Region
Maharashtra,2020,1,1448324,Western Region
Maharashtra,2020,1,1251510,Western Region
Maharashtra,2020,1,1054509,Western Region
Maharashtra,2020,1,1046306,Western Region
Maharashtra,2020,1,905962,Western Region
Maharashtra,2020,1,848560,Western Region
Maharashtra,2020,1,830643,Western Region
Maharashtra,2020,2,5144688,Western Region
Maharashtra,2020,2,3135101,Western Region
Maharashtra,2020,2,3060916,Western Region
Maharashtra,2020,2,1602650,Western Region
Maharashtra,2020,2,1377642,Western Region
Maharashtra,2020,2,1142730,Western Region
Maharashtra,2020,2,1141566,Western Region
Maharashtra,2020,2,1014520,Western Region
Maharashtra,2020,2,947121,Western Region
Maharashtra,2020,2,918756,Western Region
Maharashtra,2020,3,5546002,Western Region
Maharashtra,2020,3,3401853,Western Region
Maharashtra,2020,3,3304696,Western Region
Maharashtra,2020,3,1752191,Western Region
Maharashtra,2020,3,1502777,Western Region
Maharashtra,2020,3,1244879,Western Region
Maharashtra,2020,3,1234355,Western Region
Maharashtra,2020,3,1123648,Western Region
Maharashtra,2020,3,1034468,Western Region
Maharashtra,2020,3,1012518,Western Region
Maharashtra,2020,4,6033615,Western Region
Maharashtra,2020,4,3727358,Western Region
Maharashtra,2020,4,3609970,Western Region
Maharashtra,2020,4,1907318,Western Region
Maharashtra,2020,4,1637270,Western Region
Maharashtra,2020,4,1355656,Western Region
Maharashtra,2020,4,1347356,Western Region
Maharashtra,2020,4,1237321,Western Region
Maharashtra,2020,4,1136061,Western Region
Maharashtra,2020,4,1113260,Western Region
Maharashtra,2021,1,6481971,Western Region
Maharashtra,2021,1,4014464,Western Region
Maharashtra,2021,1,3886500,Western Region
Maharashtra,2021,1,2049293,Western Region
Maharashtra,2021,1,1761562,Western Region
Maharashtra,2021,1,1456891,Western Region
Maharashtra,2021,1,1450548,Western Region
Maharashtra,2021,1,1333477,Western Region
Maharashtra,2021,1,1225423,Western Region
Maharashtra,2021,1,1199130,Western Region
Maharashtra,2021,2,6915820,Western Region
Maharashtra,2021,2,4290066,Western Region
Maharashtra,2021,2,4151227,Western Region
Maharashtra,2021,2,2191882,Western Region
Maharashtra,2021,2,1883447,Western Region
Maharashtra,2021,2,1557693,Western Region
Maharashtra,2021,2,1549784,Western Region
Maharashtra,2021,2,1429562,Western Region
Maharashtra,2021,2,1312388,Western Region
Maharashtra,2021,2,1283601,Western Region
Maharashtra,2021,3,7398336,Western Region
Maharashtra,2021,3,4597394,Western Region
Maharashtra,2021,3,4444495,Western Region
Maharashtra,2021,3,2352259,Western Region
Maharashtra,2021,3,2020264,Western Region
Maharashtra,2021,3,1671665,Western Region
Maharashtra,2021,3,1659663,Western Region
Maharashtra,2021,3,1539300,Western Region
Maharashtra,2021,3,1410321,Western Region
Maharashtra,2021,3,1380100,Western Region
Maharashtra,2021,4,7880431,Western Region
Maharashtra,2021,4,4906492,Western Region
Maharashtra,2021,4,4740546,Western Region
Maharashtra,2021,4,2510393,Western Region
Maharashtra,2021,4,2157149,Western Region
Maharashtra,2021,4,1786190,Western Region
Maharashtra,2021,4,1770325,Western Region
Maharashtra,2021,4,1646991,Western Region
Maharashtra,2021,4,1508500,Western Region
Maharashtra,2021,4,1475291,Western Region
Maharashtra,2022,1,8331582,Western Region
Maharashtra,2022,1,5196050,Western Region
Maharashtra,2022,1,5017556,Western Region
Maharashtra,2022,1,2661739,Western Region
Maharashtra,2022,1,2286011,Western Region
Maharashtra,2022,1,1894797,Western Region
Maharashtra,2022,1,1873643,Western Region
Maharashtra,2022,1,1749682,Western Region
Maharashtra,2022,1,1601518,Western Region
Maharashtra,2022,1,1565902,Western Region
Maharashtra,2022,2,8757249,Western Region
Maharashtra,2022,2,5471749,Western Region
Maharashtra,2022,2,5281053,Western Region
Maharashtra,2022,2,2803471,Western Region
Maharashtra,2022,2,2407812,Western Region
Maharashtra,2022,2,1996927,Western Region
Maharashtra,2022,2,1972178,Western Region
Maharashtra,2022,2,1844168,Western Region
Maharashtra,2022,2,1689875,Western Region
Maharashtra,2022,2,1649511,Western Region
Maharashtra,2022,3,9194074,Western Region
Maharashtra,2022,3,5757165,Western Region
Maharashtra,2022,3,5555095,Western Region
Maharashtra,2022,3,2948824,Western Region
Maharashtra,2022,3,2532986,Western Region
Maharashtra,2022,3,2101234,Western Region
Maharashtra,2022,3,2074701,Western Region
Maharashtra,2022,3,1940071,Western Region
Maharashtra,2022,3,1781265,Western Region
Maharashtra,2022,3,1733556,Western Region
Maharashtra,2022,4,9622338,Western Region
Maharashtra,2022,4,6042267,Western Region
Maharashtra,2022,4,5831539,Western Region
Maharashtra,2022,4,3086721,Western Region
Maharashtra,2022,4,2655029,Western Region
Maharashtra,2022,4,2201353,Western Region
Maharashtra,2022,4,2178155,Western Region
Maharashtra,2022,4,2027819,Western Region
Maharashtra,2022,4,1870957,Western Region
Maharashtra,2022,4,1811044,Western Region
Manipur,2018,1,11304,North-Eastern Region
Manipur,2018,1,6759,North-Eastern Region
Manipur,2018,1,2764,North-Eastern Region
Manipur,2018,1,2371,North-Eastern Region
Manipur,2018,1,1524,North-Eastern Region
Manipur,2018,1,1439,North-Eastern Region
Manipur,2018,1,915,North-Eastern Region
Manipur,2018,1,602,North-Eastern Region
Manipur,2018,1,550,North-Eastern Region
Manipur,2018,1,460,North-Eastern Region
Manipur,2018,2,16541,North-Eastern Region
Manipur,2018,2,10390,North-Eastern Region
Manipur,2018,2,4771,North-Eastern Region
Manipur,2018,2,3751,North-Eastern Region
Manipur,2018,2,2362,North-Eastern Region
Manipur,2018,2,2183,North-Eastern Region
Manipur,2018,2,1571,North-Eastern Region
Manipur,2018,2,905,North-Eastern Region
Manipur,2018,2,824,North-Eastern Region
Manipur,2018,2,732,North-Eastern Region
Manipur,2018,3,21696,North-Eastern Region
Manipur,2018,3,13541,North-Eastern Region
Manipur,2018,3,6112,North-Eastern Region
Manipur,2018,3,5106,North-Eastern Region
Manipur,2018,3,3420,North-Eastern Region
Manipur,2018,3,3073,North-Eastern Region
Manipur,2018,3,2326,North-Eastern Region
Manipur,2018,3,1346,North-Eastern Region
Manipur,2018,3,1268,North-Eastern Region
Manipur,2018,3,1086,North-Eastern Region
Manipur,2018,4,28383,North-Eastern Region
Manipur,2018,4,17777,North-Eastern Region
Manipur,2018,4,8027,North-Eastern Region
Manipur,2018,4,7049,North-Eastern Region
Manipur,2018,4,4951,North-Eastern Region
Manipur,2018,4,4249,North-Eastern Region
Manipur,2018,4,3153,North-Eastern Region
Manipur,2018,4,1842,North-Eastern Region
Manipur,2018,4,1712,North-Eastern Region
Manipur,2018,4,1393,North-Eastern Region
Manipur,2019,1,33668,North-Eastern Region
Manipur,2019,1,21136,North-Eastern Region
Manipur,2019,1,9529,North-Eastern Region
Manipur,2019,1,8537,North-Eastern Region
Manipur,2019,1,6138,North-Eastern Region
Manipur,2019,1,5212,North-Eastern Region
Manipur,2019,1,3850,North-Eastern Region
Manipur,2019,1,2368,North-Eastern Region
Manipur,2019,1,2148,North-Eastern Region
Manipur,2019,1,1759,North-Eastern Region
Manipur,2019,2,39303,North-Eastern Region
Manipur,2019,2,24652,North-Eastern Region
Manipur,2019,2,10915,North-Eastern Region
Manipur,2019,2,10014,North-Eastern Region
Manipur,2019,2,7662,North-Eastern Region
Manipur,2019,2,6407,North-Eastern Region
Manipur,2019,2,4599,North-Eastern Region
Manipur,2019,2,2981,North-Eastern Region
Manipur,2019,2,2628,North-Eastern Region
Manipur,2019,2,2175,North-Eastern Region
Manipur,2019,3,45268,North-Eastern Region
Manipur,2019,3,28331,North-Eastern Region
Manipur,2019,3,12427,North-Eastern Region
Manipur,2019,3,11647,North-Eastern Region
Manipur,2019,3,9071,North-Eastern Region
Manipur,2019,3,7621,North-Eastern Region
Manipur,2019,3,5355,North-Eastern Region
Manipur,2019,3,3488,North-Eastern Region
Manipur,2019,3,3085,North-Eastern Region
Manipur,2019,3,2581,North-Eastern Region
Manipur,2019,4,51063,North-Eastern Region
Manipur,2019,4,31935,North-Eastern Region
Manipur,2019,4,14194,North-Eastern Region
Manipur,2019,4,13387,North-Eastern Region
Manipur,2019,4,10431,North-Eastern Region
Manipur,2019,4,8850,North-Eastern Region
Manipur,2019,4,6126,North-Eastern Region
Manipur,2019,4,4091,North-Eastern Region
Manipur,2019,4,3651,North-Eastern Region
Manipur,2019,4,3029,North-Eastern Region
Manipur,2020,1,57485,North-Eastern Region
Manipur,2020,1,36105,North-Eastern Region
Manipur,2020,1,16244,North-Eastern Region
Manipur,2020,1,15333,North-Eastern Region
Manipur,2020,1,12420,North-Eastern Region
Manipur,2020,1,10241,North-Eastern Region
Manipur,2020,1,7075,North-Eastern Region
Manipur,2020,1,4892,North-Eastern Region
Manipur,2020,1,4169,North-Eastern Region
Manipur,2020,1,3471,North-Eastern Region
Manipur,2020,2,67897,North-Eastern Region
Manipur,2020,2,43144,North-Eastern Region
Manipur,2020,2,20186,North-Eastern Region
Manipur,2020,2,19027,North-Eastern Region
Manipur,2020,2,15469,North-Eastern Region
Manipur,2020,2,12965,North-Eastern Region
Manipur,2020,2,9028,North-Eastern Region
Manipur,2020,2,6223,North-Eastern Region
Manipur,2020,2,5158,North-Eastern Region
Manipur,2020,2,4278,North-Eastern Region
Manipur,2020,3,79723,North-Eastern Region
Manipur,2020,3,51383,North-Eastern Region
Manipur,2020,3,24183,North-Eastern Region
Manipur,2020,3,22965,North-Eastern Region
Manipur,2020,3,19501,North-Eastern Region
Manipur,2020,3,15966,North-Eastern Region
Manipur,2020,3,10752,North-Eastern Region
Manipur,2020,3,7657,North-Eastern Region
Manipur,2020,3,6475,North-Eastern Region
Manipur,2020,3,5252,North-Eastern Region
Manipur,2020,4,88777,North-Eastern Region
Manipur,2020,4,57282,North-Eastern Region
Manipur,2020,4,26858,North-Eastern Region
Manipur,2020,4,25629,North-Eastern Region
Manipur,2020,4,21960,North-Eastern Region
Manipur,2020,4,17814,North-Eastern Region
Manipur,2020,4,11913,North-Eastern Region
Manipur,2020,4,8651,North-Eastern Region
Manipur,2020,4,7322,North-Eastern Region
Manipur,2020,4,5987,North-Eastern Region
Manipur,2021,1,96101,North-Eastern Region
Manipur,2021,1,62004,North-Eastern Region
Manipur,2021,1,29072,North-Eastern Region
Manipur,2021,1,27615,North-Eastern Region
Manipur,2021,1,23827,North-Eastern Region
Manipur,2021,1,19239,North-Eastern Region
Manipur,2021,1,12888,North-Eastern Region
Manipur,2021,1,9372,North-Eastern Region
Manipur,2021,1,7960,North-Eastern Region
Manipur,2021,1,6467,North-Eastern Region
Manipur,2021,2,102833,North-Eastern Region
Manipur,2021,2,66388,North-Eastern Region
Manipur,2021,2,31139,North-Eastern Region
Manipur,2021,2,29671,North-Eastern Region
Manipur,2021,2,25573,North-Eastern Region
Manipur,2021,2,20703,North-Eastern Region
Manipur,2021,2,13816,North-Eastern Region
Manipur,2021,2,10142,North-Eastern Region
Manipur,2021,2,8580,North-Eastern Region
Manipur,2021,2,6980,North-Eastern Region
Manipur,2021,3,110506,North-Eastern Region
Manipur,2021,3,71436,North-Eastern Region
Manipur,2021,3,33478,North-Eastern Region
Manipur,2021,3,31996,North-Eastern Region
Manipur,2021,3,27600,North-Eastern Region
Manipur,2021,3,22416,North-Eastern Region
Manipur,2021,3,14924,North-Eastern Region
Manipur,2021,3,11045,North-Eastern Region
Manipur,2021,3,9326,North-Eastern Region
Manipur,2021,3,7597,North-Eastern Region
Manipur,2021,4,118056,North-Eastern Region
Manipur,2021,4,76421,North-Eastern Region
Manipur,2021,4,35832,North-Eastern Region
Manipur,2021,4,34316,North-Eastern Region
Manipur,2021,4,29651,North-Eastern Region
Manipur,2021,4,24082,North-Eastern Region
Manipur,2021,4,15985,North-Eastern Region
Manipur,2021,4,11949,North-Eastern Region
Manipur,2021,4,10063,North-Eastern Region
Manipur,2021,4,8184,North-Eastern Region
Manipur,2022,1,125131,North-Eastern Region
Manipur,2022,1,81134,North-Eastern Region
Manipur,2022,1,38088,North-Eastern Region
Manipur,2022,1,36514,North-Eastern Region
Manipur,2022,1,31533,North-Eastern Region
Manipur,2022,1,25589,North-Eastern Region
Manipur,2022,1,17014,North-Eastern Region
Manipur,2022,1,12728,North-Eastern Region
Manipur,2022,1,10719,North-Eastern Region
Manipur,2022,1,8724,North-Eastern Region
Manipur,2022,2,131901,North-Eastern Region
Manipur,2022,2,85559,North-Eastern Region
Manipur,2022,2,40196,North-Eastern Region
Manipur,2022,2,38512,North-Eastern Region
Manipur,2022,2,33293,North-Eastern Region
Manipur,2022,2,27002,North-Eastern Region
Manipur,2022,2,18011,North-Eastern Region
Manipur,2022,2,13435,North-Eastern Region
Manipur,2022,2,11310,North-Eastern Region
Manipur,2022,2,9201,North-Eastern Region
Manipur,2022,3,138892,North-Eastern Region
Manipur,2022,3,90100,North-Eastern Region
Manipur,2022,3,42321,North-Eastern Region
Manipur,2022,3,40486,North-Eastern Region
Manipur,2022,3,35081,North-Eastern Region
Manipur,2022,3,28377,North-Eastern Region
Manipur,2022,3,18979,North-Eastern Region
Manipur,2022,3,14002,North-Eastern Region
Manipur,2022,3,11830,North-Eastern Region
Manipur,2022,3,9647,North-Eastern Region
Manipur,2022,4,145422,North-Eastern Region
Manipur,2022,4,94344,North-Eastern Region
Manipur,2022,4,44264,North-Eastern Region
Manipur,2022,4,42189,North-Eastern Region
Manipur,2022,4,36722,North-Eastern Region
Manipur,2022,4,29563,North-Eastern Region
Manipur,2022,4,19797,North-Eastern Region
Manipur,2022,4,14415,North-Eastern Region
Manipur,2022,4,12297,North-Eastern Region
Manipur,2022,4,9973,North-Eastern Region
Meghalaya,2018,1,9310,North-Eastern Region
Meghalaya,2018,1,3671,North-Eastern Region
Meghalaya,2018,1,1891,North-Eastern Region
Meghalaya,2018,1,1419,North-Eastern Region
Meghalaya,2018,1,736,North-Eastern Region
Meghalaya,2018,1,343,North-Eastern Region
Meghalaya,2018,1,299,North-Eastern Region
Meghalaya,2018,1,299,North-Eastern Region
Meghalaya,2018,1,254,North-Eastern Region
Meghalaya,2018,1,236,North-Eastern Region
Meghalaya,2018,2,12907,North-Eastern Region
Meghalaya,2018,2,5289,North-Eastern Region
Meghalaya,2018,2,2869,North-Eastern Region
Meghalaya,2018,2,2051,North-Eastern Region
Meghalaya,2018,2,1023,North-Eastern Region
Meghalaya,2018,2,530,North-Eastern Region
Meghalaya,2018,2,485,North-Eastern Region
Meghalaya,2018,2,472,North-Eastern Region
Meghalaya,2018,2,445,North-Eastern Region
Meghalaya,2018,2,437,North-Eastern Region
Meghalaya,2018,3,17543,North-Eastern Region
Meghalaya,2018,3,7529,North-Eastern Region
Meghalaya,2018,3,3889,North-Eastern Region
Meghalaya,2018,3,2886,North-Eastern Region
Meghalaya,2018,3,1465,North-Eastern Region
Meghalaya,2018,3,821,North-Eastern Region
Meghalaya,2018,3,810,North-Eastern Region
Meghalaya,2018,3,737,North-Eastern Region
Meghalaya,2018,3,730,North-Eastern Region
Meghalaya,2018,3,694,North-Eastern Region
Meghalaya,2018,4,22845,North-Eastern Region
