State,Year,Quarter,Registered_users,App_opens,Region
Uttar_Pradesh,2021,3,442548,11881536,Central Region
Uttar_Pradesh,2021,3,320513,10250565,Central Region
Uttar_Pradesh,2021,3,149985,6914313,Central Region
Uttar_Pradesh,2021,3,243686,6888875,Central Region
Uttar_Pradesh,2021,3,232754,5804732,Central Region
Uttar_Pradesh,2021,3,248343,6809626,Central Region
Uttar_Pradesh,2021,3,187084,7063852,Central Region
Uttar_Pradesh,2021,3,650143,11804378,Central Region
Uttar_Pradesh,2021,3,126637,3417066,Central Region
Uttar_Pradesh,2021,3,288709,7010219,Central Region
Uttar_Pradesh,2021,3,128958,5101770,Central Region
Uttar_Pradesh,2021,3,853246,16882676,Central Region
Uttar_Pradesh,2021,3,628528,16338028,Central Region
Uttar_Pradesh,2021,3,90553,5012442,Central Region
Uttar_Pradesh,2021,3,155272,9660592,Central Region
Uttar_Pradesh,2021,3,292936,5134182,Central Region
Uttar_Pradesh,2021,3,314144,9607253,Central Region
Uttar_Pradesh,2021,3,535699,13891421,Central Region
Uttar_Pradesh,2021,3,305366,10059982,Central Region
Uttar_Pradesh,2021,3,464351,14635892,Central Region
Uttar_Pradesh,2021,3,300595,6385377,Central Region
Uttar_Pradesh,2021,3,228222,3509928,Central Region
Uttar_Pradesh,2021,3,369954,8547127,Central Region
Uttar_Pradesh,2021,3,584344,15615472,Central Region
Uttar_Pradesh,2021,3,291376,7899459,Central Region
Uttar_Pradesh,2021,3,766809,14710344,Central Region
Uttar_Pradesh,2021,3,397389,10389341,Central Region
Uttar_Pradesh,2021,3,301325,6580185,Central Region
Uttar_Pradesh,2021,3,1124720,22075229,Central Region
Uttar_Pradesh,2021,3,226873,6986051,Central Region
Uttar_Pradesh,2021,3,263613,7082526,Central Region
Uttar_Pradesh,2021,3,412441,8589707,Central Region
Uttar_Pradesh,2021,3,446308,11738602,Central Region
Uttar_Pradesh,2021,3,900171,17952101,Central Region
Uttar_Pradesh,2021,3,293971,8496052,Central Region
Uttar_Pradesh,2021,3,1320432,24937997,Central Region
Uttar_Pradesh,2021,3,272567,14054719,Central Region
Uttar_Pradesh,2021,3,514893,9646966,Central Region
Uttar_Pradesh,2021,3,231446,5518604,Central Region
Uttar_Pradesh,2021,3,198231,5167434,Central Region
Uttar_Pradesh,2021,3,582049,10763238,Central Region
Uttar_Pradesh,2021,3,372839,7623642,Central Region
Uttar_Pradesh,2021,3,492048,10011054,Central Region
Uttar_Pradesh,2021,3,2031752,38066824,Central Region
Uttar_Pradesh,2021,4,264472,8500647,Central Region
Uttar_Pradesh,2021,4,268126,11309904,Central Region
Uttar_Pradesh,2021,4,203721,6612405,Central Region
Uttar_Pradesh,2021,4,219722,7592584,Central Region
Uttar_Pradesh,2021,4,1349794,34981290,Central Region
Uttar_Pradesh,2021,4,731096,24940432,Central Region
Uttar_Pradesh,2021,4,109417,3370832,Central Region
Uttar_Pradesh,2021,4,2215886,65244080,Central Region
Uttar_Pradesh,2021,4,206542,7429877,Central Region
Uttar_Pradesh,2021,4,247776,8866006,Central Region
Uttar_Pradesh,2021,4,290309,8646437,Central Region
Uttar_Pradesh,2021,4,496358,17198569,Central Region
Uttar_Pradesh,2021,4,547287,21821978,Central Region
Uttar_Pradesh,2021,4,257605,9123679,Central Region
Uttar_Pradesh,2021,4,336128,8051413,Central Region
Uttar_Pradesh,2021,4,480240,17005233,Central Region
Uttar_Pradesh,2021,4,325090,9477709,Central Region
Uttar_Pradesh,2021,4,245502,7041508,Central Region
Uttar_Pradesh,2021,4,246646,8392204,Central Region
Uttar_Pradesh,2021,4,264569,9524556,Central Region
Uttar_Pradesh,2021,4,513629,17655465,Central Region
Uttar_Pradesh,2021,4,63555,1885163,Central Region
Uttar_Pradesh,2021,4,170176,5438009,Central Region
Uttar_Pradesh,2021,4,1325315,32947562,Central Region
Uttar_Pradesh,2021,4,2664034,106538115,Central Region
Uttar_Pradesh,2021,4,344852,12800452,Central Region
Uttar_Pradesh,2021,4,203726,7458420,Central Region
Uttar_Pradesh,2021,4,352595,11595475,Central Region
Uttar_Pradesh,2021,4,267952,9316048,Central Region
Uttar_Pradesh,2021,4,230890,8015063,Central Region
Uttar_Pradesh,2021,4,166922,4693219,Central Region
Uttar_Pradesh,2021,4,474546,15441993,Central Region
Uttar_Pradesh,2021,4,345246,8663687,Central Region
Uttar_Pradesh,2021,4,161496,6228027,Central Region
Uttar_Pradesh,2021,4,262094,10321695,Central Region
Uttar_Pradesh,2021,4,250203,5578152,Central Region
Uttar_Pradesh,2021,4,267320,8714957,Central Region
Uttar_Pradesh,2021,4,201743,7039315,Central Region
Uttar_Pradesh,2021,4,698280,21320725,Central Region
Uttar_Pradesh,2021,4,136353,4006717,Central Region
Uttar_Pradesh,2021,4,309228,12341714,Central Region
Uttar_Pradesh,2021,4,139019,4101855,Central Region
Uttar_Pradesh,2021,4,911852,30248838,Central Region
Uttar_Pradesh,2021,4,674711,25736842,Central Region
Uttar_Pradesh,2021,4,97682,3192625,Central Region
Uttar_Pradesh,2021,4,167240,6745680,Central Region
Uttar_Pradesh,2021,4,314297,9333091,Central Region
Uttar_Pradesh,2021,4,337415,9532883,Central Region
Uttar_Pradesh,2021,4,574654,22212038,Central Region
Uttar_Pradesh,2021,4,328086,11353784,Central Region
Uttar_Pradesh,2021,4,497457,18602474,Central Region
Uttar_Pradesh,2021,4,322309,9366865,Central Region
Uttar_Pradesh,2021,4,245007,6929593,Central Region
Uttar_Pradesh,2021,4,397596,12726654,Central Region
Uttar_Pradesh,2021,4,625876,24467930,Central Region
Uttar_Pradesh,2021,4,313465,9099109,Central Region
Uttar_Pradesh,2021,4,821986,24139955,Central Region
Uttar_Pradesh,2021,4,428710,8366576,Central Region
Uttar_Pradesh,2021,4,323438,10055921,Central Region
Uttar_Pradesh,2021,4,1204274,39065873,Central Region
Uttar_Pradesh,2021,4,244390,6639155,Central Region
Uttar_Pradesh,2021,4,282965,8007627,Central Region
Uttar_Pradesh,2021,4,443735,13720711,Central Region
Uttar_Pradesh,2021,4,480851,8802799,Central Region
Uttar_Pradesh,2021,4,964667,31482311,Central Region
Uttar_Pradesh,2021,4,316042,8231448,Central Region
Uttar_Pradesh,2021,4,1414447,41302994,Central Region
Uttar_Pradesh,2021,4,292843,11574122,Central Region
Uttar_Pradesh,2021,4,552224,16930341,Central Region
Uttar_Pradesh,2021,4,248877,7866758,Central Region
Uttar_Pradesh,2021,4,213494,6740457,Central Region
Uttar_Pradesh,2021,4,624474,18834505,Central Region
Uttar_Pradesh,2021,4,399921,12244724,Central Region
Uttar_Pradesh,2021,4,528101,19515010,Central Region
Uttar_Pradesh,2021,4,2169109,65620930,Central Region
Uttar_Pradesh,2022,1,283285,9549931,Central Region
Uttar_Pradesh,2022,1,286990,14567713,Central Region
Uttar_Pradesh,2022,1,217723,6484845,Central Region
Uttar_Pradesh,2022,1,234926,9010245,Central Region
Uttar_Pradesh,2022,1,1431918,13306305,Central Region
Uttar_Pradesh,2022,1,778769,14195820,Central Region
Uttar_Pradesh,2022,1,117391,9999168,Central Region
Uttar_Pradesh,2022,1,2348173,14805785,Central Region
Uttar_Pradesh,2022,1,220942,4404751,Central Region
Uttar_Pradesh,2022,1,264734,6198459,Central Region
Uttar_Pradesh,2022,1,310467,16137282,Central Region
Uttar_Pradesh,2022,1,528459,9111603,Central Region
Uttar_Pradesh,2022,1,585162,8878928,Central Region
Uttar_Pradesh,2022,1,273913,5613358,Central Region
Uttar_Pradesh,2022,1,359822,13459500,Central Region
Uttar_Pradesh,2022,1,510605,11229672,Central Region
Uttar_Pradesh,2022,1,347805,5487699,Central Region
Uttar_Pradesh,2022,1,262870,16665248,Central Region
Uttar_Pradesh,2022,1,263573,18544106,Central Region
Uttar_Pradesh,2022,1,282442,9425506,Central Region
Uttar_Pradesh,2022,1,548285,7592872,Central Region
Uttar_Pradesh,2022,1,68179,5565051,Central Region
Uttar_Pradesh,2022,1,182189,5935949,Central Region
Uttar_Pradesh,2022,1,1406056,6339961,Central Region
Uttar_Pradesh,2022,1,2822463,19662404,Central Region
Uttar_Pradesh,2022,1,368788,7282881,Central Region
Uttar_Pradesh,2022,1,217044,5332538,Central Region
Uttar_Pradesh,2022,1,377520,8411383,Central Region
Uttar_Pradesh,2022,1,286261,9145306,Central Region
Uttar_Pradesh,2022,1,246989,8342531,Central Region
Uttar_Pradesh,2022,1,178647,13262034,Central Region
Uttar_Pradesh,2022,1,505579,16218600,Central Region
Uttar_Pradesh,2022,1,369745,19000597,Central Region
Uttar_Pradesh,2022,1,172888,12140005,Central Region
Uttar_Pradesh,2022,1,279928,8078212,Central Region
Uttar_Pradesh,2022,1,267438,9254610,Central Region
Uttar_Pradesh,2022,1,285752,8884695,Central Region
Uttar_Pradesh,2022,1,215966,13183908,Central Region
Uttar_Pradesh,2022,1,745837,8170651,Central Region
Uttar_Pradesh,2022,1,146004,5561337,Central Region
Uttar_Pradesh,2022,1,328694,4935570,Central Region
Uttar_Pradesh,2022,1,148893,11136453,Central Region
Uttar_Pradesh,2022,1,967325,11174775,Central Region
Uttar_Pradesh,2022,1,719040,15649266,Central Region
Uttar_Pradesh,2022,1,104504,10833118,Central Region
Uttar_Pradesh,2022,1,178791,22066384,Central Region
Uttar_Pradesh,2022,1,335310,3294192,Central Region
Uttar_Pradesh,2022,1,359993,14164109,Central Region
Uttar_Pradesh,2022,1,612406,13024759,Central Region
Uttar_Pradesh,2022,1,350931,15186086,Central Region
Uttar_Pradesh,2022,1,529169,20172645,Central Region
Uttar_Pradesh,2022,1,343632,6279911,Central Region
Uttar_Pradesh,2022,1,261266,1976717,Central Region
Uttar_Pradesh,2022,1,425208,9394913,Central Region
Uttar_Pradesh,2022,1,665784,17834197,Central Region
Uttar_Pradesh,2022,1,335222,11548753,Central Region
Uttar_Pradesh,2022,1,875033,14178473,Central Region
Uttar_Pradesh,2022,1,459091,18142935,Central Region
Uttar_Pradesh,2022,1,345466,6918627,Central Region
Uttar_Pradesh,2022,1,1279852,18048877,Central Region
Uttar_Pradesh,2022,1,261545,11261260,Central Region
Uttar_Pradesh,2022,1,301965,9915965,Central Region
Uttar_Pradesh,2022,1,473859,9080483,Central Region
Uttar_Pradesh,2022,1,514743,17952780,Central Region
Uttar_Pradesh,2022,1,1027283,13510549,Central Region
Uttar_Pradesh,2022,1,337537,13083095,Central Region
Uttar_Pradesh,2022,1,1504572,19196760,Central Region
Uttar_Pradesh,2022,1,312416,25876890,Central Region
Uttar_Pradesh,2022,1,589549,7240038,Central Region
Uttar_Pradesh,2022,1,266001,7563620,Central Region
Uttar_Pradesh,2022,1,228510,7913289,Central Region
Uttar_Pradesh,2022,1,666213,8513681,Central Region
Uttar_Pradesh,2022,1,426442,7593013,Central Region
Uttar_Pradesh,2022,1,563817,5830458,Central Region
Uttar_Pradesh,2022,1,2298103,11991935,Central Region
Uttar_Pradesh,2022,2,300525,11436478,Central Region
Uttar_Pradesh,2022,2,304650,19263366,Central Region
Uttar_Pradesh,2022,2,230779,6911646,Central Region
Uttar_Pradesh,2022,2,249076,10661309,Central Region
Uttar_Pradesh,2022,2,1510491,14442072,Central Region
Uttar_Pradesh,2022,2,824034,15990082,Central Region
Uttar_Pradesh,2022,2,124427,11591607,Central Region
Uttar_Pradesh,2022,2,2474317,14476877,Central Region
Uttar_Pradesh,2022,2,234372,4813258,Central Region
Uttar_Pradesh,2022,2,281014,5967908,Central Region
Uttar_Pradesh,2022,2,329179,17746487,Central Region
Uttar_Pradesh,2022,2,558719,9642386,Central Region
Uttar_Pradesh,2022,2,621030,9558845,Central Region
Uttar_Pradesh,2022,2,289373,5560247,Central Region
Uttar_Pradesh,2022,2,381911,14842623,Central Region
Uttar_Pradesh,2022,2,539583,12658205,Central Region
Uttar_Pradesh,2022,2,369511,6540014,Central Region
Uttar_Pradesh,2022,2,278827,20038054,Central Region
Uttar_Pradesh,2022,2,279182,21886956,Central Region
Uttar_Pradesh,2022,2,299289,10604808,Central Region
Uttar_Pradesh,2022,2,581226,8145856,Central Region
Uttar_Pradesh,2022,2,72312,7204357,Central Region
Uttar_Pradesh,2022,2,193531,6526475,Central Region
Uttar_Pradesh,2022,2,1483315,5512629,Central Region
Uttar_Pradesh,2022,2,2973360,18078405,Central Region
Uttar_Pradesh,2022,2,391480,8659484,Central Region
Uttar_Pradesh,2022,2,229756,6598737,Central Region
Uttar_Pradesh,2022,2,400839,10123844,Central Region
Uttar_Pradesh,2022,2,303513,11278786,Central Region
Uttar_Pradesh,2022,2,262230,9589352,Central Region
Uttar_Pradesh,2022,2,189165,17115780,Central Region
Uttar_Pradesh,2022,2,534931,19006763,Central Region
Uttar_Pradesh,2022,2,391720,21834845,Central Region
Uttar_Pradesh,2022,2,183374,16050144,Central Region
Uttar_Pradesh,2022,2,296694,9135737,Central Region
Uttar_Pradesh,2022,2,283534,10836549,Central Region
Uttar_Pradesh,2022,2,303347,10873855,Central Region
Uttar_Pradesh,2022,2,229258,15506392,Central Region
Uttar_Pradesh,2022,2,790310,8330349,Central Region
Uttar_Pradesh,2022,2,154837,6074413,Central Region
Uttar_Pradesh,2022,2,347378,5135381,Central Region
Uttar_Pradesh,2022,2,157910,12208162,Central Region
Uttar_Pradesh,2022,2,1020429,11351958,Central Region
Uttar_Pradesh,2022,2,760584,17031257,Central Region
Uttar_Pradesh,2022,2,110760,14874398,Central Region
Uttar_Pradesh,2022,2,189192,24216903,Central Region
Uttar_Pradesh,2022,2,355194,3766090,Central Region
Uttar_Pradesh,2022,2,381259,17213027,Central Region
Uttar_Pradesh,2022,2,648058,14215519,Central Region
Uttar_Pradesh,2022,2,371929,19015903,Central Region
Uttar_Pradesh,2022,2,558926,21279066,Central Region
Uttar_Pradesh,2022,2,363366,6537683,Central Region
Uttar_Pradesh,2022,2,276471,1850729,Central Region
Uttar_Pradesh,2022,2,450876,10911320,Central Region
Uttar_Pradesh,2022,2,703431,20499262,Central Region
Uttar_Pradesh,2022,2,355514,12672702,Central Region
Uttar_Pradesh,2022,2,925536,14558216,Central Region
Uttar_Pradesh,2022,2,487160,21608094,Central Region
Uttar_Pradesh,2022,2,366531,7966232,Central Region
Uttar_Pradesh,2022,2,1351856,18374965,Central Region
Uttar_Pradesh,2022,2,277199,14239290,Central Region
Uttar_Pradesh,2022,2,319786,11772997,Central Region
Uttar_Pradesh,2022,2,502113,9192067,Central Region
Uttar_Pradesh,2022,2,546247,21669627,Central Region
Uttar_Pradesh,2022,2,1086399,16050337,Central Region
Uttar_Pradesh,2022,2,357565,16364762,Central Region
Uttar_Pradesh,2022,2,1590032,20497875,Central Region
Uttar_Pradesh,2022,2,330599,30831544,Central Region
Uttar_Pradesh,2022,2,624588,7735743,Central Region
Uttar_Pradesh,2022,2,282388,8944686,Central Region
Uttar_Pradesh,2022,2,242692,9026735,Central Region
Uttar_Pradesh,2022,2,705372,9750509,Central Region
Uttar_Pradesh,2022,2,451594,8074551,Central Region
Uttar_Pradesh,2022,2,597729,6041211,Central Region
Uttar_Pradesh,2022,2,2421605,10885714,Central Region
Uttar_Pradesh,2022,3,317320,12874116,Central Region
Uttar_Pradesh,2022,3,322050,18562556,Central Region
Uttar_Pradesh,2022,3,243880,8616240,Central Region
Uttar_Pradesh,2022,3,263057,13049736,Central Region
Uttar_Pradesh,2022,3,1592126,15019139,Central Region
Uttar_Pradesh,2022,3,869751,18328964,Central Region
Uttar_Pradesh,2022,3,131487,13128704,Central Region
Uttar_Pradesh,2022,3,2604663,15412388,Central Region
Uttar_Pradesh,2022,3,248266,4260638,Central Region
Uttar_Pradesh,2022,3,297339,6404007,Central Region
Uttar_Pradesh,2022,3,347766,22880376,Central Region
Uttar_Pradesh,2022,3,590056,10611628,Central Region
Uttar_Pradesh,2022,3,658326,8588447,Central Region
Uttar_Pradesh,2022,3,305082,5125847,Central Region
Uttar_Pradesh,2022,3,403737,18268289,Central Region
Uttar_Pradesh,2022,3,569122,11393607,Central Region
Uttar_Pradesh,2022,3,391497,7173461,Central Region
Uttar_Pradesh,2022,3,293586,25343569,Central Region
Uttar_Pradesh,2022,3,294643,23114041,Central Region
Uttar_Pradesh,2022,3,316113,12867095,Central Region
Uttar_Pradesh,2022,3,615476,6722824,Central Region
Uttar_Pradesh,2022,3,76201,10193617,Central Region
Uttar_Pradesh,2022,3,204628,8007433,Central Region
Uttar_Pradesh,2022,3,1563730,4529669,Central Region
Uttar_Pradesh,2022,3,3130224,17308615,Central Region
Uttar_Pradesh,2022,3,414256,8548209,Central Region
Uttar_Pradesh,2022,3,242580,7118766,Central Region
Uttar_Pradesh,2022,3,424361,10002920,Central Region
Uttar_Pradesh,2022,3,320846,11291764,Central Region
Uttar_Pradesh,2022,3,276844,12994362,Central Region
Uttar_Pradesh,2022,3,199461,17195919,Central Region
Uttar_Pradesh,2022,3,564365,19324381,Central Region
Uttar_Pradesh,2022,3,413101,24728937,Central Region
Uttar_Pradesh,2022,3,193583,19475275,Central Region
Uttar_Pradesh,2022,3,313538,10652187,Central Region
Uttar_Pradesh,2022,3,299722,12620949,Central Region
Uttar_Pradesh,2022,3,320417,12059600,Central Region
Uttar_Pradesh,2022,3,242363,17931459,Central Region
Uttar_Pradesh,2022,3,836999,8200672,Central Region
Uttar_Pradesh,2022,3,163634,6261255,Central Region
Uttar_Pradesh,2022,3,366537,5376740,Central Region
Uttar_Pradesh,2022,3,166804,13111909,Central Region
Uttar_Pradesh,2022,3,1075255,11886840,Central Region
Uttar_Pradesh,2022,3,803538,18080955,Central Region
Uttar_Pradesh,2022,3,116747,15666318,Central Region
Uttar_Pradesh,2022,3,199494,29237113,Central Region
Uttar_Pradesh,2022,3,375672,3688508,Central Region
Uttar_Pradesh,2022,3,402235,19237238,Central Region
Uttar_Pradesh,2022,3,684412,14557438,Central Region
Uttar_Pradesh,2022,3,392403,18782702,Central Region
Uttar_Pradesh,2022,3,589478,25388945,Central Region
Uttar_Pradesh,2022,3,384127,6985851,Central Region
Uttar_Pradesh,2022,3,292737,1539529,Central Region
Uttar_Pradesh,2022,3,476843,11074622,Central Region
Uttar_Pradesh,2022,3,741236,21605787,Central Region
Uttar_Pradesh,2022,3,375287,15079533,Central Region
Uttar_Pradesh,2022,3,977218,17067283,Central Region
Uttar_Pradesh,2022,3,514752,26067655,Central Region
Uttar_Pradesh,2022,3,387814,8331039,Central Region
Uttar_Pradesh,2022,3,1426154,20256530,Central Region
Uttar_Pradesh,2022,3,292522,15831282,Central Region
Uttar_Pradesh,2022,3,337333,13781451,Central Region
Uttar_Pradesh,2022,3,531310,10951452,Central Region
Uttar_Pradesh,2022,3,577837,25859939,Central Region
Uttar_Pradesh,2022,3,1148103,14568239,Central Region
Uttar_Pradesh,2022,3,376810,18095578,Central Region
Uttar_Pradesh,2022,3,1678668,21471432,Central Region
Uttar_Pradesh,2022,3,348944,35727209,Central Region
Uttar_Pradesh,2022,3,660956,7231266,Central Region
Uttar_Pradesh,2022,3,298591,10751823,Central Region
Uttar_Pradesh,2022,3,256849,9961259,Central Region
Uttar_Pradesh,2022,3,746045,8473779,Central Region
Uttar_Pradesh,2022,3,476884,8489087,Central Region
Uttar_Pradesh,2022,3,632752,5016891,Central Region
Uttar_Pradesh,2022,3,2549377,10277514,Central Region
Uttar_Pradesh,2022,4,331764,12719095,Central Region
Uttar_Pradesh,2022,4,336532,16403045,Central Region
Uttar_Pradesh,2022,4,255605,9228119,Central Region
Uttar_Pradesh,2022,4,275307,14049528,Central Region
Uttar_Pradesh,2022,4,1673173,43605399,Central Region
Uttar_Pradesh,2022,4,912129,37404998,Central Region
Uttar_Pradesh,2022,4,137382,5528543,Central Region
Uttar_Pradesh,2022,4,2734333,79861785,Central Region
Uttar_Pradesh,2022,4,260490,10659515,Central Region
Uttar_Pradesh,2022,4,311414,14551102,Central Region
Uttar_Pradesh,2022,4,363274,15614019,Central Region
Uttar_Pradesh,2022,4,619119,29244078,Central Region
Uttar_Pradesh,2022,4,690975,28657586,Central Region
Uttar_Pradesh,2022,4,319482,12193476,Central Region
Uttar_Pradesh,2022,4,422458,12943043,Central Region
Uttar_Pradesh,2022,4,596271,26153577,Central Region
Uttar_Pradesh,2022,4,410216,13630487,Central Region
Uttar_Pradesh,2022,4,306258,12952792,Central Region
Uttar_Pradesh,2022,4,308934,12951272,Central Region
Uttar_Pradesh,2022,4,331077,17519826,Central Region
Uttar_Pradesh,2022,4,645949,22793841,Central Region
Uttar_Pradesh,2022,4,79245,3247524,Central Region
Uttar_Pradesh,2022,4,214531,8730028,Central Region
Uttar_Pradesh,2022,4,1641943,44430180,Central Region
Uttar_Pradesh,2022,4,3286371,135511070,Central Region
Uttar_Pradesh,2022,4,434060,17777787,Central Region
Uttar_Pradesh,2022,4,254021,12465356,Central Region
Uttar_Pradesh,2022,4,444905,16267158,Central Region
Uttar_Pradesh,2022,4,336655,13390833,Central Region
Uttar_Pradesh,2022,4,289979,13345986,Central Region
Uttar_Pradesh,2022,4,208349,7554225,Central Region
Uttar_Pradesh,2022,4,590130,23868834,Central Region
Uttar_Pradesh,2022,4,431274,14038931,Central Region
Uttar_Pradesh,2022,4,202052,11214039,Central Region
Uttar_Pradesh,2022,4,328276,16744056,Central Region
Uttar_Pradesh,2022,4,313713,10251429,Central Region
Uttar_Pradesh,2022,4,335366,14017965,Central Region
Uttar_Pradesh,2022,4,253280,11126888,Central Region
Uttar_Pradesh,2022,4,877935,30707983,Central Region
Uttar_Pradesh,2022,4,171007,6690129,Central Region
Uttar_Pradesh,2022,4,384529,16930134,Central Region
Uttar_Pradesh,2022,4,174336,6534219,Central Region
Uttar_Pradesh,2022,4,1127324,41185091,Central Region
Uttar_Pradesh,2022,4,842841,38383011,Central Region
Uttar_Pradesh,2022,4,121558,5344757,Central Region
Uttar_Pradesh,2022,4,208434,9504939,Central Region
Uttar_Pradesh,2022,4,394376,13957484,Central Region
Uttar_Pradesh,2022,4,421064,14522855,Central Region
Uttar_Pradesh,2022,4,716597,33533669,Central Region
Uttar_Pradesh,2022,4,410002,18882345,Central Region
Uttar_Pradesh,2022,4,618141,24090068,Central Region
Uttar_Pradesh,2022,4,402790,13759691,Central Region
Uttar_Pradesh,2022,4,307145,9367591,Central Region
Uttar_Pradesh,2022,4,499521,18450397,Central Region
Uttar_Pradesh,2022,4,776234,38406876,Central Region
Uttar_Pradesh,2022,4,392384,14335451,Central Region
Uttar_Pradesh,2022,4,1025341,38525234,Central Region
Uttar_Pradesh,2022,4,538245,14354836,Central Region
Uttar_Pradesh,2022,4,406332,14279533,Central Region
Uttar_Pradesh,2022,4,1497144,58125962,Central Region
Uttar_Pradesh,2022,4,305820,9877022,Central Region
Uttar_Pradesh,2022,4,352816,12036471,Central Region
Uttar_Pradesh,2022,4,558101,20561220,Central Region
Uttar_Pradesh,2022,4,604799,15896719,Central Region
Uttar_Pradesh,2022,4,1205580,41769201,Central Region
Uttar_Pradesh,2022,4,393919,13070433,Central Region
Uttar_Pradesh,2022,4,1763014,51367309,Central Region
Uttar_Pradesh,2022,4,365610,16739269,Central Region
Uttar_Pradesh,2022,4,694386,24971104,Central Region
Uttar_Pradesh,2022,4,313379,12472311,Central Region
Uttar_Pradesh,2022,4,269252,11747502,Central Region
Uttar_Pradesh,2022,4,781790,29451467,Central Region
Uttar_Pradesh,2022,4,499779,17668034,Central Region
Uttar_Pradesh,2022,4,663945,25778548,Central Region
Uttar_Pradesh,2022,4,2676888,76077511,Central Region
Uttarakhand,2018,1,100236,0,Northern Region
Uttarakhand,2018,1,104823,0,Northern Region
Uttarakhand,2018,1,11367,0,Northern Region
Uttarakhand,2018,1,8836,0,Northern Region
Uttarakhand,2018,1,4263,0,Northern Region
Uttarakhand,2018,1,20425,0,Northern Region
Uttarakhand,2018,1,4231,0,Northern Region
Uttarakhand,2018,1,5442,0,Northern Region
Uttarakhand,2018,1,49083,0,Northern Region
Uttarakhand,2018,1,147998,0,Northern Region
Uttarakhand,2018,1,7493,0,Northern Region
Uttarakhand,2018,1,5816,0,Northern Region
Uttarakhand,2018,1,13030,0,Northern Region
Uttarakhand,2018,2,132549,0,Northern Region
Uttarakhand,2018,2,140718,0,Northern Region
Uttarakhand,2018,2,15473,0,Northern Region
Uttarakhand,2018,2,12486,0,Northern Region
Uttarakhand,2018,2,6028,0,Northern Region
Uttarakhand,2018,2,28153,0,Northern Region
Uttarakhand,2018,2,5915,0,Northern Region
Uttarakhand,2018,2,7632,0,Northern Region
Uttarakhand,2018,2,65142,0,Northern Region
Uttarakhand,2018,2,198296,0,Northern Region
Uttarakhand,2018,2,10502,0,Northern Region
Uttarakhand,2018,2,8227,0,Northern Region
Uttarakhand,2018,2,18021,0,Northern Region
Uttarakhand,2018,3,162754,0,Northern Region
Uttarakhand,2018,3,174526,0,Northern Region
Uttarakhand,2018,3,20152,0,Northern Region
Uttarakhand,2018,3,16483,0,Northern Region
Uttarakhand,2018,3,7979,0,Northern Region
Uttarakhand,2018,3,36059,0,Northern Region
Uttarakhand,2018,3,7784,0,Northern Region
Uttarakhand,2018,3,9982,0,Northern Region
Uttarakhand,2018,3,79936,0,Northern Region
Uttarakhand,2018,3,246477,0,Northern Region
Uttarakhand,2018,3,14112,0,Northern Region
Uttarakhand,2018,3,10793,0,Northern Region
Uttarakhand,2018,3,23575,0,Northern Region
Uttarakhand,2018,4,200079,0,Northern Region
Uttarakhand,2018,4,217634,0,Northern Region
Uttarakhand,2018,4,26282,0,Northern Region
Uttarakhand,2018,4,21378,0,Northern Region
Uttarakhand,2018,4,10229,0,Northern Region
Uttarakhand,2018,4,45898,0,Northern Region
Uttarakhand,2018,4,9800,0,Northern Region
Uttarakhand,2018,4,12649,0,Northern Region
Uttarakhand,2018,4,98591,0,Northern Region
Uttarakhand,2018,4,306969,0,Northern Region
Uttarakhand,2018,4,18391,0,Northern Region
Uttarakhand,2018,4,14114,0,Northern Region
Uttarakhand,2018,4,30089,0,Northern Region
Uttarakhand,2019,1,238514,0,Northern Region
Uttarakhand,2019,1,262411,0,Northern Region
Uttarakhand,2019,1,33092,0,Northern Region
Uttarakhand,2019,1,26621,0,Northern Region
Uttarakhand,2019,1,12967,0,Northern Region
Uttarakhand,2019,1,56173,0,Northern Region
Uttarakhand,2019,1,12260,0,Northern Region
Uttarakhand,2019,1,15679,0,Northern Region
Uttarakhand,2019,1,118824,0,Northern Region
Uttarakhand,2019,1,369578,0,Northern Region
Uttarakhand,2019,1,23274,0,Northern Region
Uttarakhand,2019,1,17873,0,Northern Region
Uttarakhand,2019,1,37689,0,Northern Region
Uttarakhand,2019,2,266958,1445656,Northern Region
Uttarakhand,2019,2,299436,1709877,Northern Region
Uttarakhand,2019,2,39593,192173,Northern Region
Uttarakhand,2019,2,32308,148023,Northern Region
Uttarakhand,2019,2,15761,98011,Northern Region
Uttarakhand,2019,2,65607,322540,Northern Region
Uttarakhand,2019,2,15082,57914,Northern Region
Uttarakhand,2019,2,18443,75783,Northern Region
Uttarakhand,2019,2,137114,606173,Northern Region
Uttarakhand,2019,2,428353,2311421,Northern Region
Uttarakhand,2019,2,28063,142260,Northern Region
Uttarakhand,2019,2,21969,107364,Northern Region
Uttarakhand,2019,2,45652,237084,Northern Region
Uttarakhand,2019,3,292858,4445854,Northern Region
Uttarakhand,2019,3,334619,5961468,Northern Region
Uttarakhand,2019,3,44182,483290,Northern Region
Uttarakhand,2019,3,36353,424940,Northern Region
Uttarakhand,2019,3,18065,238590,Northern Region
Uttarakhand,2019,3,73363,882928,Northern Region
Uttarakhand,2019,3,16943,159321,Northern Region
Uttarakhand,2019,3,20481,236496,Northern Region
Uttarakhand,2019,3,153561,1918096,Northern Region
Uttarakhand,2019,3,486157,8514501,Northern Region
Uttarakhand,2019,3,32036,404145,Northern Region
Uttarakhand,2019,3,25151,331612,Northern Region
